city,year,month,pop_sum,pop_0_9,pop_10_19,pop_20_29,pop_30_39,pop_40_49,pop_50_59,pop_60_69,pop_70_79,pop_80_89,pop_90_99,pop_100_
경기도,2022,04,13577808,1079575,1319939,1778450,1888181,2296320,2286203,1699088,785597,385907,56711,1837
강원도,2022,04,1539038,99379,132947,173587,161505,218809,264247,263043,134783,78574,11815,349
충청북도,2022,04,1597284,114305,146096,192565,188858,237457,270224,244664,121942,71063,9815,295
충청남도,2022,04,2119296,158702,200812,235636,256051,326734,340833,304193,173001,106626,16270,438
전라북도,2022,04,1780824,116289,168535,203799,179335,258657,299658,270532,169022,99490,15086,421
전라남도,2022,04,1828550,120707,161811,191015,175518,252076,313371,287371,190321,118014,17838,508
경상북도,2022,04,2617552,173524,220753,270023,274694,375535,453992,437198,245698,144501,21069,565
경상남도,2022,04,3300692,243024,318106,354522,372678,525436,580031,500003,253429,133771,19297,395
제주특별자치도,2022,04,677413,57082,70324,79637,80317,111617,116241,86018,46136,25479,4356,206
전국,2022,05,51583722,3662692,4695186,6564754,6660669,8142338,8650247,7245254,3783011,1898941,272220,8410
서울특별시,2022,05,9496887,567846,753608,1414109,1431377,1471932,1507508,1290016,708167,308073,42528,1723
부산광역시,2022,05,3338167,214227,265390,407345,401267,499981,551219,550216,303785,128358,15945,434
대구광역시,2022,05,2376676,163585,217674,303920,282025,368705,418324,344610,181408,85638,10519,268
인천광역시,2022,05,2955167,213152,270717,385619,401964,481428,511681,406819,184293,85824,13244,426
광주광역시,2022,05,1436012,110875,151063,203113,178812,235729,237165,173069,95464,44386,6152,184
대전광역시,2022,05,1448933,105212,140734,207048,188394,229486,239729,192967,93935,44914,6337,177
울산광역시,2022,05,1116482,88907,109530,134433,142245,183080,206317,158433,65071,25064,3337,65
세종특별자치시,2022,05,379340,46966,47215,39042,61610,75024,50503,34499,15279,7817,1355,30
경기도,2022,05,13581496,1074872,1320974,1774747,1887128,2294308,2289392,1699941,793215,388164,56898,1857
강원도,2022,05,1539005,99035,132684,173167,161334,218472,264357,262354,136457,78980,11816,349
충청북도,2022,05,1597033,113683,145903,192050,188750,237118,270074,244950,122820,71535,9849,301
충청남도,2022,05,2119661,157990,200759,235052,255699,326698,341035,304788,173809,107026,16353,452
전라북도,2022,05,1779230,115463,168330,203115,179013,257963,299705,270458,169773,99840,15139,431
전라남도,2022,05,1827674,119998,161672,190627,175040,251500,313471,287388,190975,118532,17940,531
경상북도,2022,05,2616177,172628,220543,269089,274115,374777,453681,437700,247015,144989,21073,567
경상남도,2022,05,3298016,241484,317932,352833,371689,524479,579604,500819,255184,134240,19345,407
제주특별자치도,2022,05,677766,56769,70458,79445,80207,111658,116482,86227,46361,25561,4390,208
전국,2022,06,51578178,3644574,4696377,6547881,6653299,8141674,8649731,7260782,3795157,1907906,272358,8439
서울특별시,2022,06,9494807,564739,752985,1412722,1430728,1470923,1507380,1290741,710430,309902,42531,1726
부산광역시,2022,06,3336737,213182,265383,406111,400701,499882,550290,551115,304589,129096,15953,435
대구광역시,2022,06,2375306,162690,217669,302746,281728,368477,417765,345400,182009,85999,10557,266
인천광역시,2022,06,2957066,212441,270763,384680,402182,481832,511803,408132,185178,86347,13275,433
광주광역시,2022,06,1435378,110321,150921,202400,178639,235644,237347,173402,95616,44754,6149,185
대전광역시,2022,06,1448401,104742,140506,206542,188196,229351,239725,193404,94291,45113,6353,178
울산광역시,2022,06,1115609,88443,109440,133662,141992,182961,206111,158984,65394,25225,3333,64
세종특별자치시,2022,06,380215,46802,47515,38987,61529,75391,50723,34672,15343,7873,1348,32
경기도,2022,06,13585967,1069995,1323022,1770718,1885526,2294907,2291650,1704259,796970,390075,56976,1869
강원도,2022,06,1539064,98662,132642,172659,161156,218465,264150,262643,137138,79413,11782,354
충청북도,2022,06,1597118,113188,145807,191506,188594,237369,269978,245490,123211,71815,9862,298
충청남도,2022,06,2120201,157143,200995,234400,255229,327138,341307,305708,174136,107268,16419,458
전라북도,2022,06,1778279,114828,168231,202443,178672,257584,299668,271048,170051,100164,15160,430
전라남도,2022,06,1826440,119318,161592,189934,174621,251257,313264,288079,190907,119035,17898,535
경상북도,2022,06,2613963,171575,220477,267883,273343,374316,453101,438571,247591,145503,21039,564
경상남도,2022,06,3295615,239981,317923,351273,370462,524401,578837,502502,255848,134656,19330,402
제주특별자치도,2022,06,678012,56524,70506,79215,80001,111776,116632,86632,46455,25668,4393,210
전국,2022,07,51574446,3624681,4696767,6531636,6647003,8134712,8651892,7279621,3807864,1918134,273603,8533
서울특별시,2022,07,9493211,561651,752130,1411442,1430515,1468788,1507446,1291759,712955,311999,42783,1743
부산광역시,2022,07,3334595,211960,265244,404464,400134,499292,549731,551884,305525,129948,15979,434
대구광역시,2022,07,2374120,161775,217375,301782,281414,368010,417484,346375,182613,86396,10632,264
인천광역시,2022,07,2960580,211842,270973,383741,402942,482412,512005,409817,186215,86823,13370,440
광주광역시,2022,07,1434703,109608,150856,201819,178529,235238,237542,173953,95736,45058,6174,190
대전광역시,2022,07,1448182,104279,140345,206213,188095,229074,239834,193847,94538,45394,6385,178
울산광역시,2022,07,1114753,87935,109438,132982,141620,182689,206005,159562,65710,25412,3337,63
세종특별자치시,2022,07,380889,46705,47700,38928,61430,75615,50972,34807,15418,7929,1354,31
경기도,2022,07,13589362,1064380,1325056,1766235,1883688,2293537,2294241,1709964,800841,392251,57269,1900
강원도,2022,07,1539178,98196,132467,172308,161042,218144,264126,263243,137650,79820,11822,360
충청북도,2022,07,1597163,112434,145734,191115,188410,237335,269970,246199,123641,72144,9883,298
충청남도,2022,07,2121011,156295,201180,233854,254853,327444,341597,306647,174550,107595,16531,465
전라북도,2022,07,1776949,114012,167990,201839,178183,257027,299660,271748,170156,100645,15250,439
전라남도,2022,07,1825534,118585,161490,189261,174375,250748,313120,288881,190928,119674,17931,541
경상북도,2022,07,2612016,170381,220353,266794,272561,373764,452782,439513,248194,146041,21061,572
경상남도,2022,07,3293709,238327,317889,349805,369202,523873,578574,504369,256616,135201,19451,402
제주특별자치도,2022,07,678491,56316,70547,79054,80010,111722,116803,87053,46578,25804,4391,213
전국,2022,08,51558441,3606212,4698846,6513110,6640555,8122023,8645832,7303567,3815045,1929992,274790,8469
서울특별시,2022,08,9488454,558318,752330,1411136,1429322,1465352,1505522,1293459,714152,314262,42895,1706
부산광역시,2022,08,3331444,210796,265365,402848,399342,498370,548523,552651,306257,130866,15991,435
대구광역시,2022,08,2371936,160903,217311,300291,281182,367091,416967,347256,182977,86998,10699,261
인천광역시,2022,08,2963117,211468,271377,382191,403813,482429,511802,411942,186759,87415,13488,433
광주광역시,2022,08,1434397,109095,150847,201275,178362,234791,237603,174726,95811,45483,6214,190
대전광역시,2022,08,1448240,104028,140287,206113,188112,228590,239713,194368,94749,45670,6431,179
울산광역시,2022,08,1113458,87331,109477,131964,141292,182432,205705,160222,66016,25621,3333,65
세종특별자치시,2022,08,381439,46562,47933,38903,61282,75807,51132,34952,15519,7962,1355,32
경기도,2022,08,13590056,1059307,1326777,1760767,1882697,2290870,2294565,1717541,803117,395080,57446,1889
강원도,2022,08,1538801,97836,132309,171770,160912,217710,263836,264009,138025,80161,11873,360
충청북도,2022,08,1596886,111851,145671,190631,188204,237103,269747,247101,123941,72393,9948,296
충청남도,2022,08,2121082,155534,201322,233240,254424,327326,341516,307968,174568,108076,16652,456
전라북도,2022,08,1775664,113205,167838,201079,177912,256378,299374,272841,170103,101200,15288,446
전라남도,2022,08,1824104,117910,161341,188503,173890,250175,312912,289965,190541,120311,18015,541
경상북도,2022,08,2609356,169226,220269,265493,271746,372890,452017,440760,248526,146678,21178,573
경상남도,2022,08,3290991,236654,317867,348030,368070,523036,577905,506304,257305,135857,19569,394
제주특별자치도,2022,08,679016,56188,70525,78876,79993,111673,116993,87502,46679,25959,4415,213
전국,2022,09,51466658,3587171,4700253,6487234,6629383,8099849,8623902,7309977,3813420,1934796,272949,7724
서울특별시,2022,09,9450768,555020,751506,1405549,1426341,1458407,1497362,1288139,711313,314021,41804,1306
부산광역시,2022,09,3323826,209573,265453,400994,398551,496783,546578,551909,306539,131229,15827,390
대구광역시,2022,09,2367735,159966,217410,298790,280696,365839,416155,347621,183135,87235,10638,250
인천광역시,2022,09,2960097,210724,271637,380672,403597,481636,510296,413007,187035,87677,13404,412
광주광역시,2022,09,1432856,108527,150801,200863,178172,234066,237425,175175,95722,45707,6226,172
대전광역시,2022,09,1446602,103642,140385,205405,187975,227963,239361,194620,94829,45792,6447,183
울산광역시,2022,09,1112191,86771,109713,131189,140963,182096,205245,160764,66272,25790,3328,60
세종특별자치시,2022,09,381925,46415,48139,38786,61258,75962,51276,35135,15566,7991,1367,30
경기도,2022,09,13574353,1054380,1327378,1753988,1880750,2286448,2291043,1721533,803681,396341,57083,1728
강원도,2022,09,1537396,97364,132470,171278,160849,217113,263235,264581,137981,80359,11821,345
충청북도,2022,09,1595624,111246,145803,190076,188082,236757,269034,247924,123815,72640,9959,288
충청남도,2022,09,2120269,154758,201576,232508,254083,327190,341076,308988,174630,108289,16728,443
전라북도,2022,09,1772596,112505,167759,200290,177380,255419,298730,273482,169761,101570,15259,441
전라남도,2022,09,1820458,117221,161270,187652,173233,249145,312177,290508,189870,120927,17921,534
경상북도,2022,09,2605066,168202,220267,264395,270822,371777,451023,441258,248674,147006,21108,534
경상남도,2022,09,3286470,234962,318100,346221,366826,521785,576928,507570,257903,136181,19604,390
제주특별자치도,2022,09,678426,55895,70586,78578,79805,111463,116958,87763,46694,26041,4425,218
전국,2022,10,51459626,3566622,4703349,6463741,6625319,8088855,8614576,7346707,3814072,1954228,274412,7745
서울특별시,2022,10,9443722,551549,750887,1399898,1426203,1455582,1494808,1292446,711551,317543,41954,1301
부산광역시,2022,10,3322286,208396,265675,399066,398074,495981,545322,553735,307007,132738,15898,394
대구광역시,2022,10,2366852,159200,217589,297310,280310,365186,415716,349210,183332,88071,10678,250
인천광역시,2022,10,2962388,209892,272060,379347,404193,481495,509664,415890,187253,88713,13460,421
광주광역시,2022,10,1432651,107958,150926,200216,177966,233517,237620,176117,95627,46288,6247,169
대전광역시,2022,10,1446863,103194,140328,205141,187977,227543,239152,195691,94864,46296,6496,181
울산광역시,2022,10,1111707,86148,109885,130508,140634,181877,204930,161743,66394,26163,3365,60
세종특별자치시,2022,10,382258,46188,48422,38537,61203,76132,51336,35366,15591,8070,1381,32
경기도,2022,10,13579508,1049081,1328457,1748196,1881251,2284898,2290967,1732354,804885,400240,57447,1732
강원도,2022,10,1537339,96817,132456,170945,160589,216691,262593,265988,138123,80912,11879,346
충청북도,2022,10,1595578,110496,145955,189558,187801,236658,268512,249224,123731,73311,10040,292
충청남도,2022,10,2121333,153948,201932,232013,254017,326980,340912,310765,174189,109247,16891,439
전라북도,2022,10,1771776,111735,167716,199743,177081,254863,298045,274959,169105,102690,15392,447
전라남도,2022,10,1819157,116317,161386,186996,172919,248322,311667,291810,189079,122117,18004,540
경상북도,2022,10,2603389,167035,220410,263440,269986,370931,450291,443018,248362,148228,21149,539
경상남도,2022,10,3284495,233139,318579,344559,365361,521002,575996,510153,258228,137418,19673,387
제주특별자치도,2022,10,678324,55529,70686,78268,79754,111197,117045,88238,46751,26183,4458,215
전국,2022,11,51450829,3548291,4704693,6441542,6620713,8083707,8607789,7379420,3818887,1962667,275377,7743
서울특별시,2022,11,9436836,548408,750116,1394900,1426247,1452970,1493294,1295878,712324,319313,42080,1306
부산광역시,2022,11,3320276,207280,266040,397234,397319,495502,544136,555194,307753,133470,15948,400
대구광역시,2022,11,2365619,158330,217737,295962,279979,364662,415172,350624,183667,88508,10740,238
인천광역시,2022,11,2964820,209299,272498,378008,404815,481748,509413,418264,187587,89209,13563,416
광주광역시,2022,11,1432049,107448,150882,199559,177707,233135,237710,176870,95824,46483,6260,171
대전광역시,2022,11,1446749,102684,140443,204577,187988,227361,238972,196591,94989,46466,6500,178
울산광역시,2022,11,1111371,85577,110069,129925,140202,181800,204701,162714,66604,26322,3397,60
세종특별자치시,2022,11,382770,46018,48733,38404,61117,76332,51393,35642,15636,8080,1380,35
경기도,2022,11,13583238,1044575,1327966,1742700,1881431,2285194,2290780,1742412,806759,402071,57628,1722
강원도,2022,11,1536863,96419,132391,170442,160385,216458,262074,267146,138065,81214,11926,343
충청북도,2022,11,1595284,109934,145926,189028,187554,236655,268055,250482,123731,73565,10068,286
충청남도,2022,11,2122357,153162,202220,231639,253735,327285,340907,312420,174038,109555,16957,439
전라북도,2022,11,1770839,110955,167799,199060,176875,254269,297810,276197,168846,103126,15445,457
전라남도,2022,11,1818484,115551,161612,186484,172665,247871,311339,292961,188946,122480,18028,547
경상북도,2022,11,2602052,166009,220531,262586,269139,370607,449598,444768,248437,148625,21219,533
경상남도,2022,11,3282849,231456,318967,342933,363885,520808,575315,512534,258854,137918,19791,388
제주특별자치도,2022,11,678373,55186,70763,78101,79670,111050,117120,88723,46827,26262,4447,224
전국,2022,12,51439038,3532642,4703196,6417181,6615511,8073117,8612064,7403539,3825717,1970593,277745,7733
서울특별시,2022,12,9428372,545317,749118,1389483,1425808,1449706,1492802,1297787,713496,321209,42354,1292
부산광역시,2022,12,3317812,206377,265934,395398,396427,494742,543722,555859,308718,134148,16081,406
대구광역시,2022,12,2363691,157730,217532,294363,279457,363802,415142,351340,184159,89098,10830,238
인천광역시,2022,12,2967314,208942,272740,376526,405262,481848,509651,420463,188099,89656,13704,423
광주광역시,2022,12,1431050,106977,150857,198619,177417,232740,237879,177332,96069,46682,6305,173
대전광역시,2022,12,1446072,102233,140288,203887,187991,226654,239260,197255,95129,46641,6553,181
울산광역시,2022,12,1110663,85061,110202,129209,139635,181630,204688,163353,66916,26466,3442,61
세종특별자치시,2022,12,383591,45951,49002,38379,61083,76504,51667,35788,15705,8079,1398,35
경기도,2022,12,13589432,1040954,1327726,1737291,1882300,2284603,2293422,1750962,808663,403721,58065,1725
강원도,2022,12,1536498,96036,132133,170194,160365,215872,262025,267950,138112,81500,11974,337
충청북도,2022,12,1595058,109410,145882,188310,187432,236190,268313,251466,123834,73755,10187,279
