시도별,경제활동별,항목,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년
경상북도,"　공공 행정, 국방 및 사회보장 행정",명목,3877208,4343413,4672925,4749845,5040236,5230248,5306485,5647201,6058937,7413502,7801541,8335486,8798378,9527109,10082656,11249120
경상북도,"　공공 행정, 국방 및 사회보장 행정",실질,4809391,5019109,5309041,5271386,5408324,5472083,5456330,5699392,6058937,7300039,7424824,7685160,7976394,8526941,8709749,9273388
경상북도,"　공공 행정, 국방 및 사회보장 행정",실질기여도,0.17,0.24,0.33,-0.04,0.14,0.07,-0.02,0.24,0.34,1.2,0.12,0.25,0.29,0.57,0.19,0.58
경상북도,　교육 서비스업,명목,3243547,3588309,3653890,3754688,3870142,3962440,4119711,4227830,4347453,4418872,4587623,4685750,4866928,4810645,5132292,5281781
경상북도,　교육 서비스업,실질,3993746,4099571,4112497,4157835,4211655,4250848,4340251,4318718,4347453,4343653,4426560,4453584,4526125,4449020,4702631,4825910
경상북도,　교육 서비스업,실질기여도,0.03,0.12,0.01,0.05,0.06,0.04,0.09,-0.02,0.03,0,0.08,0.03,0.07,-0.08,0.26,0.12
경상북도,　보건업 및 사회복지 서비스업,명목,1593014,1721705,1949921,2079633,2221751,2379859,2561654,2765756,2905294,3189208,3336981,3542221,3852805,3917055,4127393,4413952
경상북도,　보건업 및 사회복지 서비스업,실질,1833180,1891852,2047058,2145682,2302526,2450435,2641733,2822428,2905294,3146456,3208956,3379295,3655266,3642625,3802706,4047080
경상북도,　보건업 및 사회복지 서비스업,실질기여도,0.14,0.07,0.18,0.12,0.17,0.16,0.2,0.18,0.08,0.23,0.06,0.16,0.27,-0.01,0.16,0.23
경상북도,　문화 및 기타서비스업,명목,1385043,1515279,1605657,1646477,1738022,1870534,1999963,2095657,2315965,2544689,2590140,2766246,2875473,2798556,2933525,3053441
경상북도,　문화 및 기타서비스업,실질,1947872,1991359,2072454,2021220,2053125,2118150,2202725,2219145,2315965,2399229,2346639,2375157,2375908,2201465,2314397,2348859
경상북도,　문화 및 기타서비스업,실질기여도,0.12,0.04,0.08,-0.05,0.03,0.06,0.08,0.02,0.09,0.08,-0.05,0.03,0,-0.2,0.14,0.04
경상남도,지역내총생산(시장가격),명목,75474050,82448732,86011704,90168392,94329687,98371195,99701323,101055802,106590936,109338189,109492183,110720199,114020931,110847012,112949668,120060310
경상남도,지역내총생산(시장가격),실질,85284496,89539592,92664822,98297235,101258402,103911994,104475348,104843574,106590936,107343355,106561346,107224316,109370902,103425415,105384664,110265302
경상남도,지역내총생산(시장가격),실질기여도,6.25,4.99,3.49,6.08,3.01,2.62,0.54,0.35,1.67,0.71,-0.73,0.62,2,-5.44,1.89,4.63
경상남도,순생산물세,명목,6259762,7019900,7122435,7356837,7611470,7526881,7581551,7733615,8077175,8315569,8352767,8158738,8464488,8419821,8865994,10330995
경상남도,순생산물세,실질,6503265,6586719,6472115,7212358,7697535,7591614,7735796,7973794,8077175,8062935,7847851,7514624,7845884,7607391,7584573,8602270
경상남도,순생산물세,실질기여도,0.68,0.11,-0.15,0.95,0.55,-0.11,0.15,0.23,0.1,-0.01,-0.2,-0.32,0.32,-0.23,-0.02,1.05
경상남도,총부가가치(기초가격),명목,69214288,75428832,78889269,82811555,86718217,90844314,92119772,93322187,98513761,101022620,101139416,102561461,105556443,102427191,104083674,109729315
경상남도,총부가가치(기초가격),실질,78785759,82980685,86280905,91107820,93551757,96331563,96745505,96869584,98513761,99280420,98715612,99726659,101532251,95817774,97805741,101603336
경상남도,총부가가치(기초가격),실질기여도,5.57,4.88,3.64,5.13,2.46,2.73,0.4,0.12,1.57,0.72,-0.53,0.95,1.68,-5.21,1.92,3.58
경상남도,"농업, 임업 및 어업",명목,2870802,2945003,3074624,3249126,3405429,3393996,3424282,3490460,3569027,3494042,3725327,3995780,3899700,4047928,4240972,4080185
경상남도,"농업, 임업 및 어업",실질,3357619,3640927,3611291,3490956,3349145,3220254,3380943,3611131,3569027,3424494,3555810,3848917,4035270,3697430,3651030,3750562
경상남도,"농업, 임업 및 어업",실질기여도,0.08,0.32,-0.03,-0.12,-0.15,-0.14,0.17,0.23,-0.04,-0.14,0.12,0.28,0.17,-0.29,-0.05,0.1
경상남도,광제조업,명목,31225394,35683921,37209269,38999109,40517901,41888567,40490143,39455465,40870463,41346901,39556001,39860506,41219676,38896104,38514539,41816640
경상남도,광제조업,실질,33015537,35414206,37983960,41903037,42488887,43440580,41983652,41292059,40870463,40832075,39169578,39490070,40153800,36736388,37226020,38289623
경상남도,광제조업,실질기여도,2.8,3.01,3.14,4.46,0.6,0.96,-1.43,-0.67,-0.4,-0.04,-1.54,0.3,0.61,-3.08,0.47,0.97
경상남도,　광업,명목,115964,125257,116038,86481,79955,86237,84175,90674,108370,115269,124695,95958,81055,80667,89117,80035
경상남도,　광업,실질,209020,188425,177493,123030,97279,102597,95123,103767,108370,111427,115143,90794,76940,81208,92288,79212
경상남도,　광업,실질기여도,-0.01,-0.02,-0.01,-0.04,-0.02,0,-0.01,0.01,0,0,0,-0.02,-0.01,0,0.01,-0.01
경상남도,　제조업,명목,31109430,35558664,37093231,38912628,40437946,41802330,40405968,39364791,40762093,41231632,39431306,39764548,41138621,38815437,38425422,41736605
경상남도,　제조업,실질,32850971,35258646,37833331,41785394,42390335,43337116,41887172,41187801,40762093,40720648,39054257,39400932,40079271,36657100,37136296,38211999
경상남도,　제조업,실질기여도,2.81,3.02,3.15,4.5,0.62,0.96,-1.42,-0.68,-0.4,-0.04,-1.54,0.32,0.62,-3.08,0.46,0.99
경상남도,　　음식료품 및 담배제조업,명목,1409212,1486830,1673212,1684584,1710601,1740190,1876790,1973014,2145712,2200268,2170407,2239997,2329931,2313903,2333452,2340263
경상남도,　　음식료품 및 담배제조업,실질,1920081,1917956,1933182,1926392,1859288,1940159,2057479,2088426,2145712,2082668,2100663,2105155,2166805,2087324,2172835,2257288
경상남도,　　음식료품 및 담배제조업,실질기여도,-0.03,0,0.01,-0.01,-0.07,0.08,0.11,0.03,0.05,-0.06,0.02,0,0.06,-0.07,0.09,0.08
경상남도,　　섬유 의복 및 가죽 제품 제조업,명목,434757,429985,426899,479246,487395,500420,534378,551889,546969,560458,518068,500850,480234,491336,435643,427731
경상남도,　　섬유 의복 및 가죽 제품 제조업,실질,640771,611300,500355,520426,491183,516368,549265,569891,546969,484839,489318,464549,413832,415315,402877,381784
경상남도,　　섬유 의복 및 가죽 제품 제조업,실질기여도,0.04,-0.03,-0.09,0.02,-0.03,0.03,0.03,0.02,-0.02,-0.06,0,-0.02,-0.05,0,-0.01,-0.02
경상남도,　　목재종이인쇄 및 복제업,명목,568831,618648,721450,754320,755489,735495,834609,803282,821149,844715,825739,906113,869719,802921,915403,947389
경상남도,　　목재종이인쇄 및 복제업,실질,867020,927074,948203,903019,877192,810348,875736,843129,821149,824598,823479,829747,787705,741969,796687,775251
경상남도,　　목재종이인쇄 및 복제업,실질기여도,-0.03,0.05,0.02,-0.04,-0.02,-0.06,0.06,-0.03,-0.02,0,0,0.01,-0.04,-0.04,0.05,-0.02
경상남도,　　석탄 및 석유 화학제품 제조업,명목,2240387,2322363,2238490,2684418,2781875,2991413,3120757,3224072,3810844,3876109,3610458,3498480,3650099,3384965,3466657,3524020
경상남도,　　석탄 및 석유 화학제품 제조업,실질,3229809,3126031,2723759,3049668,3090155,3231389,3410824,3485272,3810844,3796478,3735977,3673864,3634040,3257368,3310716,3194400
경상남도,　　석탄 및 석유 화학제품 제조업,실질기여도,0.36,-0.1,-0.36,0.31,0.04,0.13,0.17,0.07,0.3,-0.01,-0.06,-0.05,-0.03,-0.33,0.05,-0.11
경상남도,　　비금속광물 및 금속제품 제조업,명목,6837836,7636333,8146910,8398694,9009725,9741233,9534824,9376252,9862849,9831774,9335774,9173191,9338015,8895033,10199094,12384299
경상남도,　　비금속광물 및 금속제품 제조업,실질,7790001,7460508,7056744,8491202,8745167,9491449,9192211,9099676,9862849,9651250,9146585,8969655,8952886,8433111,7996207,8413806
경상남도,　　비금속광물 및 금속제품 제조업,실질기여도,0.15,-0.38,-0.5,1.93,0.28,0.82,-0.31,-0.1,0.78,-0.2,-0.47,-0.16,-0.02,-0.48,-0.42,0.47
경상남도,　　전기 전자 및 정밀기기 제조업,명목,4414299,4876071,5270889,5726533,5193696,4654997,4522575,4315317,5246459,5272114,5851889,6235523,5692301,6176826,6542250,6303837
경상남도,　　전기 전자 및 정밀기기 제조업,실질,4987349,4308212,4784736,6132674,5527410,4869197,4651220,4527649,5246459,5207293,5708490,6151212,5839922,6196533,6777548,6411173
경상남도,　　전기 전자 및 정밀기기 제조업,실질기여도,0.24,-0.8,0.65,1.73,-0.63,-0.66,-0.21,-0.12,0.68,-0.04,0.46,0.41,-0.29,0.3,0.52,-0.31
경상남도,　　기계 운송장비 및 기타 제품 제조업,명목,15204108,18188434,18615381,19184833,20499165,21438582,19982035,19120965,18328111,18646194,17118971,17210394,18778322,16750453,14532923,15809066
경상남도,　　기계 운송장비 및 기타 제품 제조업,실질,14566417,17655677,20394557,20930385,21965597,22591183,21278553,20699427,18328111,18673522,17029211,17180505,18268832,15539443,15719741,16815026
경상남도,　　기계 운송장비 및 기타 제품 제조업,실질기여도,2.09,4.27,3.42,0.57,1.05,0.62,-1.27,-0.55,-2.17,0.32,-1.5,0.14,0.98,-2.46,0.18,0.9
경상남도,"전기, 가스, 증기 및 공기 조절 공급업",명목,1705276,1111392,1802443,2257200,1999927,2085412,2203163,2693118,2986099,3159589,2687941,2088684,2090470,2164093,1739078,478655
경상남도,"전기, 가스, 증기 및 공기 조절 공급업",실질,2988470,3329284,3932394,3952112,3920698,3665492,3156568,2902433,2986099,3051389,3247629,3224179,3404645,2901739,3322616,4069716
경상남도,"전기, 가스, 증기 및 공기 조절 공급업",실질기여도,0.11,0.26,0.24,0.01,-0.02,-0.14,-0.29,-0.18,0.08,0.06,0.19,-0.02,0.11,-0.27,0.28,0.35
경상남도,건설업,명목,4709255,4465787,4224563,3932666,3895015,4180688,4878149,4773106,5708458,6127925,6749238,6585494,5985332,5512697,5249811,5527038
경상남도,건설업,실질,6203596,5774659,5391067,4940811,4650105,4783475,5339584,5038166,5708458,5978586,6310432,5863635,5075589,4574795,4211122,4279179
경상남도,건설업,실질기여도,0.69,-0.43,-0.36,-0.41,-0.26,0.12,0.49,-0.28,0.63,0.25,0.31,-0.44,-0.8,-0.52,-0.4,0.08
경상남도,서비스업,명목,28703561,31222729,32578370,34373454,36899945,39295651,41124035,42910038,45379714,46894163,48420909,50030997,52361265,51806369,54339274,57826797
경상남도,서비스업,실질,34008764,35555664,36159030,37291687,39523821,41471878,42980432,44030532,45379714,45993876,46417015,47282082,48946938,47818634,49463302,51601924
경상남도,서비스업,실질기여도,1.88,1.73,0.64,1.19,2.28,1.93,1.45,1.01,1.3,0.58,0.39,0.82,1.59,-1.06,1.61,2.08
경상남도,　도매 및 소매업,명목,3139423,3378461,3555818,4077761,4643609,4629334,4623255,4543213,4669975,4773063,4977580,5006632,4953967,4630518,4739811,4830457
경상남도,　도매 및 소매업,실질,3608434,3643587,3664189,4031788,4501314,4459380,4518246,4540695,4669975,4685416,4814306,4855955,4915899,4690709,4716740,4896489
경상남도,　도매 및 소매업,실질기여도,0.28,0.04,0.02,0.41,0.53,-0.05,0.06,0.02,0.13,0.01,0.12,0.04,0.06,-0.2,0.02,0.16
경상남도,　운수 및 창고업,명목,1952585,2059129,2100380,1979773,2043816,2155643,2355014,2525018,2812226,2856264,2719030,2622774,2830252,2767801,3008962,2796222
경상남도,　운수 및 창고업,실질,2162242,2335957,2247549,2254168,2547914,2673063,2747084,2762872,2812226,2799945,2754344,2747652,2847860,2584242,2873134,2867072
경상남도,　운수 및 창고업,실질기여도,0.13,0.21,-0.09,0.01,0.29,0.11,0.06,0.01,0.04,-0.01,-0.04,-0.01,0.09,-0.23,0.28,-0.01
경상남도,　숙박 및 음식점업,명목,1414252,1569863,1641478,1678798,1757472,1856096,1902764,1990196,2166925,2317520,2352046,2451062,2559657,2149318,2326535,2925693
경상남도,　숙박 및 음식점업,실질,2026639,2115589,2099403,2119559,2134746,2189515,2144312,2159498,2166925,2209089,2174526,2221936,2254667,1904490,2034618,2361927
경상남도,　숙박 및 음식점업,실질기여도,0.05,0.08,-0.01,0.02,0.01,0.05,-0.04,0.01,0.01,0.04,-0.03,0.05,0.03,-0.35,0.13,0.33
경상남도,　정보통신업,명목,1357239,1326116,1328989,1334625,1281324,1306012,1291862,1329098,1372960,1407596,1364766,1356748,1423764,1467000,1501524,1483507
경상남도,　정보통신업,실질,1247710,1272792,1261243,1311582,1318789,1317719,1351356,1362734,1372960,1399099,1369439,1413072,1547904,1638362,1732497,1763706
경상남도,　정보통신업,실질기여도,0.06,0.04,-0.01,0.06,0.01,0,0.03,0.01,0.01,0.02,-0.03,0.04,0.12,0.07,0.08,0.02
경상남도,　금융 및 보험업,명목,2652738,2896526,2826584,3203683,3438251,3482168,3504639,3781197,3829560,3804042,4028908,4244636,4110415,4067348,4433982,4955015
경상남도,　금융 및 보험업,실질,2391248,2629282,2676417,2807067,2870643,3137427,3377945,3665226,3829560,3803515,3867645,4002722,4000604,4092106,4285774,4406259
경상남도,　금융 및 보험업,실질기여도,0.43,0.35,0.06,0.16,0.08,0.34,0.27,0.3,0.17,-0.02,0.06,0.13,0,0.08,0.17,0.11
경상남도,　부동산업,명목,3657678,3918162,4143853,4314217,4628547,5068377,5437754,6003445,6374451,6585665,6636812,6522764,6665486,6635097,6710731,6825703
경상남도,　부동산업,실질,4543626,4786374,4899285,5041500,5352574,5597655,5787951,6226728,6374451,6471965,6437598,6290493,6371968,6287174,6431683,6558630
경상남도,　부동산업,실질기여도,0.08,0.26,0.11,0.14,0.3,0.22,0.18,0.41,0.14,0.09,-0.03,-0.14,0.08,-0.08,0.14,0.12
경상남도,　사업서비스업,명목,2224981,2607833,2722612,3133359,3715536,4496110,4870682,4940022,5362611,5450640,5648078,5931746,6543524,6259205,6658823,7320161
경상남도,　사업서비스업,실질,2876296,3219060,3237114,3525481,4126534,4780303,5104033,5092709,5362611,5365952,5349235,5449899,5819938,5371564,5502135,5784471
경상남도,　사업서비스업,실질기여도,0.03,0.35,0.02,0.28,0.59,0.62,0.31,-0.01,0.26,0,-0.02,0.1,0.36,-0.44,0.14,0.3
경상남도,"　공공 행정, 국방 및 사회보장 행정",명목,4777365,5241036,5515230,5620949,5911254,6271263,6649765,6846680,7257727,7527868,8025077,8622142,9185761,9596964,9913743,10754884
경상남도,"　공공 행정, 국방 및 사회보장 행정",실질,5981509,6133325,6331882,6311678,6421519,6633671,6894549,6955951,7257727,7361447,7574145,7873607,8243552,8459934,8482173,8823010
경상남도,"　공공 행정, 국방 및 사회보장 행정",실질기여도,0.22,0.16,0.21,-0.02,0.11,0.21,0.25,0.06,0.29,0.1,0.2,0.29,0.37,0.21,0.02,0.35
경상남도,　교육 서비스업,명목,3615590,3991777,4039315,4042601,4222671,4362804,4616392,4827510,5005067,5137957,5354918,5482059,5723923,5817226,6214643,6547420
경상남도,　교육 서비스업,실질,4405969,4500998,4503455,4442149,4577954,4690114,4880280,4939561,5005067,5047444,5157783,5200402,5296878,5344134,5643149,5924971
경상남도,　교육 서비스업,실질기여도,0.2,0.1,0,-0.06,0.14,0.11,0.18,0.06,0.06,0.04,0.1,0.04,0.09,0.04,0.29,0.27
경상남도,　보건업 및 사회복지 서비스업,명목,2105372,2302795,2646614,2882130,3029521,3314166,3427110,3630958,3930716,4275425,4589195,4884338,5361003,5498955,5828925,6206383
경상남도,　보건업 및 사회복지 서비스업,실질,2416136,2521871,2744930,2948924,3130919,3411532,3537583,3717741,3930716,4215015,4407051,4659898,5086744,5107768,5375316,5713353
경상남도,　보건업 및 사회복지 서비스업,실질기여도,0.22,0.12,0.25,0.23,0.2,0.29,0.12,0.18,0.21,0.27,0.18,0.24,0.4,0.02,0.26,0.32
경상남도,　문화 및 기타서비스업,명목,1806338,1931031,2057497,2105558,2227944,2353678,2444798,2492701,2597496,2758123,2724499,2906096,3003513,2916937,3001595,3181352
경상남도,　문화 및 기타서비스업,실질,2494957,2512612,2614360,2568460,2608697,2640501,2667274,2617719,2597496,2634989,2516468,2563587,2563069,2375950,2440840,2521964
경상남도,　문화 및 기타서비스업,실질기여도,0.18,0.02,0.09,-0.04,0.04,0.03,0.02,-0.05,-0.02,0.04,-0.11,0.05,0,-0.19,0.07,0.09
제주특별자치도,지역내총생산(시장가격),명목,9308795,9602448,10595922,11158882,12207092,13193136,13960947,15147843,16946709,18719373,19981072,20051121,20308737,19615758,20187503,21048109
제주특별자치도,지역내총생산(시장가격),실질,11335159,11450325,12158772,12380394,13231976,14067649,14763437,15785920,16946709,18307842,19144657,18968300,19186190,17957495,18173026,19003180
제주특별자치도,지역내총생산(시장가격),실질기여도,5.53,1.02,6.19,1.82,6.88,6.32,4.95,6.93,7.35,8.03,4.57,-0.92,1.15,-6.4,1.2,4.57
제주특별자치도,순생산물세,명목,693762,719691,722720,768020,842508,962217,982095,1162083,1387852,1628453,1740038,1630898,1619902,1589257,1651819,1922157
제주특별자치도,순생산물세,실질,770100,746680,720825,772157,875334,979459,1022232,1194865,1387852,1573350,1628587,1504838,1503707,1425548,1403687,1594432
제주특별자치도,순생산물세,실질기여도,-0.13,-0.23,-0.26,0.49,0.92,0.82,0.32,1.19,1.24,1.09,0.31,-0.66,-0.01,-0.41,-0.12,1.11
제주특별자치도,총부가가치(기초가격),명목,8615033,8882757,9873202,10390862,11364584,12230919,12978852,13985760,15558857,17090920,18241034,18420223,18688835,18026501,18535684,19125952
제주특별자치도,총부가가치(기초가격),실질,10565388,10707253,11453438,11617781,12361231,13090778,13744213,14592500,15558857,16734492,17516293,17466509,17686075,16534955,16773264,17404638
제주특별자치도,총부가가치(기초가격),실질기여도,5.67,1.24,6.45,1.34,5.96,5.49,4.63,5.74,6.11,6.94,4.27,-0.26,1.15,-5.99,1.32,3.46
제주특별자치도,"농업, 임업 및 어업",명목,1220810,1258307,1625203,1671002,1832933,1947692,1903060,1703567,1715518,1831771,2050327,1821788,1676001,1969935,2048666,1972803
